url,research_question
https://aclanthology.org/2020.lrec-1.369/,How can the Romance Verbal Inflection Dataset 2.0 be used to systematically test linguistic hypotheses about the evolution of inflectional paradigms?
https://aclanthology.org/2020.lrec-1.634/,"How does the discourse type (monologue vs. free talk) and speech nature (spontaneous vs. prepared) impact the performance of supervised machine learning chunkers for spoken data, using Conditional Random Fields (CRFs)?"
https://aclanthology.org/K19-1033/,What is the impact of using automatically generated high-quality training data on the classification performance across various tasks in deep learning systems for metaphor detection?
https://aclanthology.org/2022.wmt-1.3/,What are the optimal trade-offs between translation quality and efficiency for machine translation systems across various hardware tracks and conditions?
https://aclanthology.org/K19-1056/,What is the impact of utilizing sequential features from word sequences and entity type sequences on the accuracy of Event Detection in comparison to state-of-the-art methods?
https://aclanthology.org/2023.wmt-1.11/,"How does the unconstrained nature of the models used in the PROMT submissions for the WMT23 Shared General Translation Task affect their performance according to automatic metrics, particularly in comparison to more constrained models?"
https://aclanthology.org/R17-1010/,"What is the performance improvement of ensemble techniques (Majority Voting, Bagging, Stacking, and Ada Boost) compared to individual classifiers in spotting false translation units for translation memories and parallel web corpora?"
https://aclanthology.org/2020.wmt-1.18/,How effective is it to leverage contact relatedness between high-resource languages (such as Hindi) and low-resource languages (such as Tamil) in a multilingual Neural Machine Translation (NMT) model for English-Tamil news translation?
https://aclanthology.org/R17-1054/,How does the combination of three methods for producing lexical-semantic relations affect the quality and accuracy of a knowledge base for text analysis?
https://aclanthology.org/2020.lrec-1.565/,"How effective is a BERT-based system in tagging entities with the proposed fine-grained NER annotations for German data, and what are the performance differences when applied to in-domain and cross-domain datasets?"
https://aclanthology.org/2023.wmt-1.89/,"Furthermore, how does the use of additional pseudo-parallel data mined from monolingual corpora for pretraining affect translation performance in these language directions?"
https://aclanthology.org/R19-1023/,What is the impact of Big Five personality information on the human-likeness of text summaries generated by abstractive neural sequence-to-sequence models?
https://aclanthology.org/2020.lrec-1.501/,What is the impact of using GeBioToolkit for extracting gender-balanced multilingual parallel corpora on the performance of machine translation evaluation?
https://aclanthology.org/2020.conll-1.34/,How does the performance of the proposed hierarchical stack of Transformers model for named entity recognition (NER) compare on historical datasets to its performance on modern datasets?
https://aclanthology.org/R17-1001/,"Can we predict the specific reason why a reference sentence is being cited out of five possible reasons, using an annotated dataset of co-citation sentences?"
https://aclanthology.org/2020.lrec-1.271/,"Can the provided dataset, enriched with different forms of paper citation knowledge, improve academic information retrieval and filtering performance?"
https://aclanthology.org/2023.ranlp-1.120/,"In the context of NMT systems for Hindi to Malayalam and Hindi to Tamil, what is the impact of using morphological segmentation on translation output quality, and how does it compare to BPE?"
https://aclanthology.org/2021.ranlp-1.167/,"How do semantic, sentiment, and argumentation features characterize propaganda information in text, as analyzed by the proposed approach?"
https://aclanthology.org/2023.wmt-1.46/,What are the optimal visual features for transferring multimodal knowledge from an existing multimodal parallel corpus to a new text-only language pair in zero-shot cross-modal machine translation?
https://aclanthology.org/2021.ranlp-1.29/,How does a Capsule+biGRU classifier compare in performance with English-BERT and XLM-R on Sinhala-English code-mixed data with a relatively small training dataset of approximately 6500 samples?
https://aclanthology.org/2021.cl-4.30/,"Can we devise an efficient algorithm for online parsing of LFG grammars with intractable f-structures, or are there fundamental limitations in their decidability?"
https://aclanthology.org/2021.ranlp-1.147/,"What is the impact of the proposed PI framework based on Optimal Transport (OT) on the DG performance of PI models, particularly in terms of reducing shortcut learning and improving accuracy in out-of-distribution (OOD) domains?"
https://aclanthology.org/2021.ranlp-1.35/,"How can the performance of fine-tuned neural classification models be compared across different languages, specifically English, Maltese, and Maltese-English, for social opinion mining tasks?"
https://aclanthology.org/R17-1047/,"What is the effectiveness of using the graph-based representation and Logistic Model Tree classifiers in recognizing Cross-document Structure Theory (CST) relations in Polish texts, compared to other graph similarity methods and configurations?"
https://aclanthology.org/2020.lrec-1.340/,"What is the effectiveness of the neural machine translation model in translating French sentences into Wolof, using the bilingual parallel corpus constructed as part of the SYSNET3LOc project, in terms of translation accuracy and processing time?"
https://aclanthology.org/2022.wmt-1.78/,"What is the impact of locality sensitive hashing (LSH) on the translation speed and quality of neural machine translation models, particularly when compared to the baseline without LSH, and how does this effect vary with different hashing algorithms?"
https://aclanthology.org/2020.lrec-1.295/,"How can the CCA measure be used to identify a threshold that indicates two corpora come from the same domain in a monolingual setting, and what is the accuracy of this threshold in different languages (English, German, Spanish, and Czech)?"
https://aclanthology.org/2020.lrec-1.178/,"What is the effectiveness of neural network models in predicting the age from which a text can be understood by a reader, when considering both sentence-level and text-level recommendations?"
https://aclanthology.org/2020.lrec-1.608/,"How does the focus shift within a global discourse structure for an event vary across different levels of reporting, and how does this compare to existing work on discourse processing?"
https://aclanthology.org/2020.lrec-1.444/,What is the effectiveness of building a novel parallel news corpus consisting of Japanese news articles translated into English in a content-equivalent manner for improving the performance of neural machine translation (NMT) systems?
https://aclanthology.org/2021.cl-2.9/,"How can an algorithm be designed to approximate a generic probabilistic model over sequences into a weighted finite automaton (WFA), minimizing the Kullback-Leibler divergence between the source model and the WFA target model?"
https://aclanthology.org/2020.wmt-1.128/,What is the effectiveness of the factored machine translation approach on a small BPE vocabulary in very low-resource supervised machine translation between German and Upper Sorbian?
https://aclanthology.org/2020.lrec-1.432/,What context-aware neural network model is effective in achieving near human performance (96%) for the automated phonological transcription of syllabic tokens in Akkadian transliterated corpora?
https://aclanthology.org/2023.conll-1.32/,How does the temporal accessibility of a token's representation through multiple time steps in a recurrent neural network's encoder affect the performance of biaffine parsers?
https://aclanthology.org/2020.lrec-1.711/,"What is the effectiveness of the proposed annotation scheme in interpreting verb-noun metaphoric expressions in text, as measured by the consistency and accuracy of annotations among six native English speakers?"
https://aclanthology.org/2020.lrec-1.390/,"What methods can be used to automatically cluster word combinations and disambiguate based on the collocability of Russian words, using the proposed unified resource?"
https://aclanthology.org/2020.lrec-1.59/,"What is an effective methodology for creating a knowledge base for Time-Offset Interaction Applications (TOIAs), considering both intuitive pairing and actual dialogues between users and avatar-makers?"
https://aclanthology.org/2020.lrec-1.61/,What are the optimal methods for extending a text dialogue corpus to improve the emotional expressiveness of a persuasive dialogue system when using crowd-sourcing?
https://aclanthology.org/2020.lrec-1.604/,"What is the effectiveness of deep learning-based models when trained on the HotelRec dataset, a large-scale hotel recommendation dataset with textual reviews, in comparison to traditional collaborative-filtering approaches?"
https://aclanthology.org/2020.lrec-1.189/,"Can regression models trained on the NCCFr-corpus accurately predict the degree of hesitation in speech chunks that do not have a manual annotation, and what is the typical error range of these predictions?"
https://aclanthology.org/2021.wmt-1.112/,What is the impact of fine-tuning a pre-trained model on synthetic negative examples for improving the Pearson's correlation score in segment-level and system-level translations?
https://aclanthology.org/2020.lrec-1.46/,"How does the performance of students learning both English and German, as assessed by the ""TLT-school"" corpus, compare to predefined proficiency indicators?"
https://aclanthology.org/2020.lrec-1.72/,"What are the potential applications of automatically extracted user attributes in personalized recommendation and dialogue systems, and what are the current limitations that need to be addressed in future work?"
https://aclanthology.org/2020.lrec-1.610/,"What methodologies can be effectively used to extract and contrast perspectives in the framework of the vaccination debate, utilizing the events and associated texts in the Vaccination Corpus?"
https://aclanthology.org/2021.ranlp-1.64/,How does the use of two neural nets for named entity modeling and recognition impact the performance of Czech historical NER when applying transfer learning methods and evaluation on Czech named entity corpus and Czech historical named entity corpus?
https://aclanthology.org/2020.lrec-1.660/,"How can the performance of question classification algorithms be improved by utilizing larger and more complex annotated datasets, as demonstrated by the BERT-based model on a science exam dataset with 7,787 questions and 406 problem domains?"
https://aclanthology.org/2020.lrec-1.476/,How does the Bag & Tag’em (BT) algorithm's stemmer's speed performance compare?
https://aclanthology.org/2023.ranlp-stud.6/,"What is the effectiveness of using conditional random fields and hidden Markov models in nested named entity recognition for the Polish language, and how do they compare to the BiLSTM-CRF model with Word2Vec and HerBERT embeddings?"
https://aclanthology.org/2020.conll-1.18/,"What underlying phenomena contribute to the high prevalence of misleading translations, specifically in relation to ambiguity, mistranslation, noun phrase errors, word-by-word translation, omissions, subject-verb agreement, and spelling errors?"
https://aclanthology.org/2023.ranlp-1.98/,"What impact does the use of non-inclusive language have on the quality of interactions with clients and prospects in a business context, and how can the avoidance of specific non-inclusive keywords/phrases contribute to a more inclusive culture?"
https://aclanthology.org/K18-2007/,How does the proposed neural network model for joint part-of-speech (POS) tagging and dependency parsing improve the UAS and LAS scores compared to the BIST graph-based parser on the English Penn treebank?
https://aclanthology.org/R19-1003/,"What impact does the use of an LSTM encoder-decoder to score the phrase table generated by a PBSMT decoder have on the translation quality, and how does this method rank phrase tables for improved results?"
https://aclanthology.org/2021.ranlp-1.145/,"What is the effectiveness of a multi-modal deep learning pipeline in improving the accuracy of automated age-suitability rating of movie trailers, compared to mono and bimodal models?"
https://aclanthology.org/2021.ranlp-1.9/,How can the multi-pass sieve system be optimized to achieve higher MUC and BCUBED F-measures in Indonesian language coreference resolution?
https://aclanthology.org/2020.lrec-1.625/,"How effective is the proposed multi-layer annotation scheme in improving inter-annotator agreement for hate speech detection in Web 2.0 commentary, compared to a binary ±hate speech classification?"
https://aclanthology.org/2020.lrec-1.702/,Can text mining and analysis of modal auxiliaries provide insights into the strength of conviction and specific concerns regarding vaccinations in the vaccination debate?
https://aclanthology.org/2021.conll-1.1/,How can an unsupervised grammar induction model be designed to leverage word concreteness and a structural vision-based heuristic to jointly learn constituency-structure and dependency-structure grammars?
https://aclanthology.org/R17-1076/,"Is it feasible to convert SRL annotations from monolingual dependency trees into universal dependency trees for cross-lingual SRL, and what impact does this conversion have on the system's accuracy and performance?"
https://aclanthology.org/2023.ranlp-1.96/,"Can the huPWKP parallel corpus be further refined to improve the automatic metrics, such as information retention, simplification, and grammaticality, while maintaining or enhancing its quality for text simplification tasks in Hungarian?"
https://aclanthology.org/2020.lrec-1.568/,"What is the effectiveness of the manual annotation process in adding referential information to named entities in the French TreeBank, and how does it impact the performance of natural language processing tasks and applications?"
https://aclanthology.org/2021.ranlp-1.76/,"How does the effectiveness of document classification using BERT differ when applying the mix-up method for data augmentation, particularly in situations where documents with label shortages are mixed preferentially?"
https://aclanthology.org/R17-1051/,"What is the performance of the proposed WoRel model in learning word embeddings and semantic representations of word relations when compared to Skip-Gram and GloVe on various similarity, analogy, and relatedness tasks?"
https://aclanthology.org/R17-1056/,What is the impact of learning word embeddings on the performance of convolutional neural networks in the multi-label classification scenario for longer texts?
https://aclanthology.org/2023.wmt-1.72/,"How effective is the fine-grained error span detection approach in the CometKiwi model for QE tasks at word-, span-, and sentence-level granularity, and how does it compare to other multilingual submissions in terms of absolute points?"
https://aclanthology.org/2020.lrec-1.140/,How can the predictability and implicitness of evoked questions in TED-talks be quantified and analyzed using a crowdsourced dataset of annotated questions and answers?
https://aclanthology.org/2020.lrec-1.241/,"What is the feasibility of developing an automatic system for extracting intervention content, population, settings, and results from behavior change reports in the field of smoking cessation?"
https://aclanthology.org/2022.wmt-1.57/,What is the impact of integrating monolingual language models and pre-finetuning of pre-trained representations on the sentence-level MQM prediction in the WMT 2022 quality estimation shared task?
https://aclanthology.org/2021.cl-3.20/,How does the quality of semantic mapping from word embeddings onto interpretable vectors impact their performance in a retrieval task?
https://aclanthology.org/2022.conll-1.27/,What factors influence a transformer language model's ability to accurately retrieve the identity and ordering of nouns from a prior context?
https://aclanthology.org/2021.ranlp-1.184/,"Can the inclusion of topic information in a comment moderation model increase its confidence in correct outputs, and to what extent does this improve the model's performance?"
https://aclanthology.org/2020.lrec-1.667/,How can the quality and usefulness of user-generated question-answer pairs be optimized for training neural conversational models to generate emotionally consistent utterances?
https://aclanthology.org/2022.conll-1.24/,Can the linear encoding of information relevant to the detection of SVA errors in masked language models be improved to achieve better performance compared to autoregressive models?
https://aclanthology.org/2020.conll-1.25/,How does the introduction of a lazy speaker and an impatient listener in a communication system affect the length and efficiency of emergent messages in a referential game?
https://aclanthology.org/2020.lrec-1.586/,Can the proposed method consistently provide performance improvements over strong baselines that use subwords or lexical resources separately in tasks where pre-trained word embeddings have limited coverage?
https://aclanthology.org/2023.wmt-1.48/,"Can prompting techniques be effectively used to control the formality level of machine translation from English to Japanese using Large Language Models, and what empirical evidence supports this approach?"
https://aclanthology.org/2020.lrec-1.91/,What is the effect of corpus size on the performance of cross-language LSTM models for dialogue response selection compared to a cross-language relevance model?
https://aclanthology.org/2020.lrec-1.218/,"What are the potential improvements in user satisfaction and efficiency when using a natural language interface for querying relational databases, as demonstrated by the comparison between SODA and Terrier on the adapted benchmark data set?"
https://aclanthology.org/2021.ranlp-srw.17/,How effective are unlikelihood training and embedding matrix regularizers from language modeling in reducing repetition in abstractive summarization?
https://aclanthology.org/K19-1024/,What is the impact of using a gated self-attention based encoder for sentence embedding and an N-pair training loss in the proposed NMT approach on Chinese-to-English and English-to-German translation tasks?
https://aclanthology.org/2021.ranlp-1.112/,How can the verifiability and harmfulness of COVID-19 related content be effectively identified and quantified in Bulgarian social media?
https://aclanthology.org/2020.lrec-1.678/,"How does the initial fine-tuning on an open-domain dataset, SQuAD, affect the clinical question answering performance across different Transformer model variants?"
https://aclanthology.org/2023.ranlp-1.30/,"What are the best-performing statistical, neural-based, and Transformer-based machine learning models for monolingual and multilingual formality detection, and how do they compare to each other?"
https://aclanthology.org/2023.ranlp-1.97/,"How can the distribution of words among underlying topics in text corpora be more evenly distributed in topic modeling, improving the accuracy of automated topic modeling?"
https://aclanthology.org/2020.lrec-1.692/,"Can the proposed machine learning technique for ontology alignment using character embeddings and superclasses maintain good performance when tested on a different domain, potentially leading to cross-domain applications?"
https://aclanthology.org/2021.ranlp-1.96/,"Can unsupervised machine learning approaches, using the uncertainty of calibrated question answering models, accurately perform Question Difficulty Estimation (QDE) without a large dataset of questions of known difficulty?"
https://aclanthology.org/R17-1004/,"What is the effectiveness of using a simple and efficient classification approach for open stance classification in Twitter, specifically for rumor and veracity classification, compared to complex sophisticated models?"
https://aclanthology.org/2020.lrec-1.398/,"Can we develop a model that can generalize across multiple languages to achieve high accuracy in transliterating names from source languages to target languages, using the TRANSLIT corpus?"
https://aclanthology.org/2020.wmt-1.78/,"What evaluation metrics are effective in measuring the quality of neural machine translation outputs at the word, sentence, and document levels, considering open domain texts and multiple language pairs?"
https://aclanthology.org/2020.lrec-1.301/,"How does the size of FlauBERT, a French language model, impact its performance on diverse NLP tasks, and what is the optimal size for achieving the best results?"
https://aclanthology.org/R17-1032/,What linguistic rules and automatic language processing functions could be utilized to further improve the quality of machine translation between Spanish and Shipibo-konibo?
https://aclanthology.org/2020.wmt-1.88/,What is the impact of augmenting the training corpus by backtranslating monolingual data on the performance of NMT models in low-resource biomedical English-Basque translation tasks?
https://aclanthology.org/2021.ranlp-1.125/,Can a deep learning model be developed to generate an importance ranking for semantic triples based on their relevance to the main contributions of a biomedical publication?
https://aclanthology.org/K19-1059/,"How can a constraint-driven iterative algorithm be effectively used to distinguish true and false negatives in a partially annotated Named Entity Recognition (NER) dataset, improving the performance of weighted NER models?"
https://aclanthology.org/2020.lrec-1.623/,How can the performance of sentiment analysis systems for the political domain be improved when using larger corpora of parliamentary debate speeches?
https://aclanthology.org/2021.wmt-1.95/,How can the stability of single-encoder quality estimation models be improved for Word and Sentence-Level Post-editing Effort by utilizing pre-trained monolingual representations and cross attention networks?
https://aclanthology.org/2020.lrec-1.54/,"What adjustments are necessary for dialogue history models to be effectively transferable across languages, with a focus on cross-lingual transfer?"
https://aclanthology.org/K17-1011/,"In what ways does the proposed method for jointly learning word and sense embeddings outperform state-of-the-art word- and sense-based models in tasks such as [task1], [task2], and [task3]?"
https://aclanthology.org/2020.wmt-1.108/,"How does the dual conditional cross entropy scoring perform when supplemented with a clean dataset and a subsampled set of noisy data for filtering Pashto-English data, and what is the optimal ratio of clean to noisy data for this purpose?"
https://aclanthology.org/2020.wmt-1.122/,What is the impact of jointly training word- and sentence-level tasks with a unified model using multitask learning on the performance of the Post-Editing Quality Estimation task in the WMT 2020 Shared Task?
https://aclanthology.org/2022.wmt-1.11/,What is the impact of discretizing the encoder output latent space of multilingual models on the robustness of the model in unseen testing conditions?
https://aclanthology.org/J18-1001/,"How can a general principle of coherence be used to efficiently process underspecified representations of quantifier scope in natural language sentences, while maintaining expressivity?"
https://aclanthology.org/2021.ranlp-1.146/,What are the universal patterns in deceptive writing styles that can be detected using deep learning architectures in a domain-independent setting?
https://aclanthology.org/2020.lrec-1.226/,"How can interannotator agreement statistics be effectively applied to measure the precision of lexico-semantic annotation for multi-word expressions, reciprocal usages of the się marker, and pluralia tantum in a Polish corpus?"
https://aclanthology.org/2024.conll-1.34/,"Can finer-grained differences in Hindi speech contrasts be effectively captured by wav2vec 2.0, and if not, what improvements can be made to improve its language-specific encoding of phonetic information?"
https://aclanthology.org/R17-1012/,What is the impact of bias in multilingual SMT models trained with pooled parallel MSA/dialectal data on the translation accuracy for standard and dialectal Arabic forms?
https://aclanthology.org/2022.cl-3.1/,"Can star trees be used to maximize the sum of dependency distances in a sentence, and if so, what algorithm can be used to find the trees that minimize this sum?"
https://aclanthology.org/2020.lrec-1.497/,What is the impact of using the EuroparlTV Multimedia Parallel Corpus (EMPAC) on the accessibility of institutional multimedia content for users with hearing impairments?
https://aclanthology.org/2021.ranlp-1.30/,"How can we improve the performance of character-based Thai word-segmentation models by using a combination of word, subword, and character cluster information?"
https://aclanthology.org/2020.lrec-1.515/,What is the impact of applying topic modeling and an Open-AI GPT model on the similar sentence pairs to select dissimilar sentence pairs in the creation of a multilingual corpus for the multilingual semantic similarity task?
https://aclanthology.org/2020.lrec-1.732/,Can high inter-annotator agreement be achieved when analyzing the semantic correspondences of adposition tokens in a Mandarin translation of The Little Prince?
https://aclanthology.org/2020.wmt-1.70/,How does document-level back-translation help to compensate for the lack of document-level bi-texts in the quality of translation produced by document-level NMT models?
https://aclanthology.org/K17-1008/,Is it possible to improve answer selection in question answering systems by reranking answer justifications as an intermediate step using a neural network architecture?
https://aclanthology.org/2020.lrec-1.138/,How can the performance of neural sequence tagging models for shallow discourse parsing be improved using semi-supervised learning with additional unlabeled data and weak annotations?
https://aclanthology.org/2020.wmt-1.15/,"How does the fine-tuning of a common multilingual base on each particular translation direction impact the performance of single-direction models for English, Polish, and Czech languages?"
https://aclanthology.org/2021.ranlp-srw.14/,"Can Sentence Embeddings, as demonstrated by the introduced method, effectively improve the accuracy of multiple-choice questions generation from multiple sentences, as compared to existing methods in the EU domain?"
https://aclanthology.org/2023.wmt-1.16/,"How do strategies such as back-translation, re-parameterized embedding table, and task-oriented fine-tuning impact the automatic evaluation results in the English → Hebrew and Hebrew → English directions of the UvA-MT's WMT 2023 submission?"
https://aclanthology.org/2020.conll-1.17/,"Can a supervised model using an entropy-based Uniform Information Density (UID) measure accurately predict the Greenbergian typology of transitive word orders, considering data sparsity?"
https://aclanthology.org/K19-1028/,"In the context of multilingual language models, does a ""decontextual probe"" better encode crosslingual lexical correspondence compared to aligned monolingual language models?"
https://aclanthology.org/K18-2011/,What is the impact of the tree-RNN component in the tree-stack LSTM model on the update of embeddings based on transitions and the overall performance of the model?
https://aclanthology.org/2022.wmt-1.96/,"What impact does the use of Transformer models implemented with Fairseq, along with data augmentation techniques and pretraining on the PHOENIX-14T dataset, have on the BLEU score for sign-to-text direction in Machine Translation tasks?"
https://aclanthology.org/K18-1038/,What factors influence the performance of grounded language learning models that utilize visual-semantic embeddings and multiple languages?
https://aclanthology.org/2020.lrec-1.670/,"How can large-scale multi-hop inference algorithms be trained to combine more than two facts for question answering, using the WorldTree project's corpus of 5,114 standardized science exam questions and their corresponding explanation graphs?"
https://aclanthology.org/2020.lrec-1.562/,How can a supervised classification model be trained to recognize and differentiate between intended and actual medications in Japanese medical incident reports?
https://aclanthology.org/2021.wmt-1.107/,What is the impact of the dual transfer technique on the performance of a standard Transformer model in Very Low Resource Supervised Machine Translation?
https://aclanthology.org/2024.wmt-1.7/,"How does the use of ensemble learning in the final stage of a machine translation system impact the translation quality, particularly in comparison to systems that do not use ensemble learning?"
https://aclanthology.org/2021.ranlp-1.107/,What linguistic traits can be identified and used to enhance the performance of Natural Language Processing (NLP) tasks on the newly introduced corpus of French tweets?
https://aclanthology.org/2021.ranlp-1.95/,How can the performance of automatic naturalness evaluation for natural language generation in dialogue systems be further improved using transfer learning from quality and informativeness linguistic knowledge?
https://aclanthology.org/R17-1050/,"What is the effectiveness of the Cascade of Partial Rules method in normalizing Polish temporal expressions compared to other existing methods, as evaluated by the Liner2 machine learning system?"
https://aclanthology.org/2023.ranlp-1.66/,"What are effective strategies for stress-testing high-risk limitations of large-language models (LLMs) in medical question-answering (MedQA) systems, and how can these strategies be used to enhance the performance and safety of such systems?"
https://aclanthology.org/2024.conll-babylm.14/,"Can fine-grained curriculum learning strategies, inspired by linguistic acquisition theories, lead to improved performance of Small-Scale Language Models (SSLMs) across typologically distinct language families?"
https://aclanthology.org/2023.wmt-1.93/,How does the pre-training and data augmentation of transformer-based neural network models improve the quality of low-resource Indic language translation?
https://aclanthology.org/K17-1019/,"Is the inclusion of corpus counts beneficial for the performance of both neural encoder-decoder and classical statistical machine translation systems in learning internal word structure, and if so, why?"
https://aclanthology.org/2020.lrec-1.684/,What is the effect of the proposed dataset Splits2 on the performance of machine learning models for sentiment analysis tasks?
https://aclanthology.org/2020.lrec-1.553/,"How does the performance of Hedwig, an end-to-end named entity linker, compare with other state-of-the-art systems when using a combination of word and character BILSTM models for mention detection and a PageRank algorithm for entity linking?"
https://aclanthology.org/R17-1094/,"What is the effectiveness of the proposed method for detecting word sense changes using automatically induced word senses, and how does it perform in terms of recall and time between expected and found changes?"
https://aclanthology.org/2020.lrec-1.198/,How effective is the n-gram-based distant supervision and Korean-specific-feature-based distant supervision annotation procedure in emotion detection for Korean language text compared to the KTEA dataset?
https://aclanthology.org/J17-3004/,How can Integer Linear Programming be effectively applied to globally optimize argument component types and argumentative relations in a novel approach for parsing argumentation structures?
https://aclanthology.org/R17-1002/,"In the context of automatic analysis of poetic rhythm, how do character-based neural models' data representations compare with hand-crafted features in terms of informative value and accuracy?"
https://aclanthology.org/2020.lrec-1.371/,"What evaluation metrics can be used to measure the effectiveness of ""lexical masks"" in assessing the quality and interoperability of large lexicon databases across various NLP applications and languages?"
https://aclanthology.org/R17-1021/,"What is the feasibility and effectiveness of a semi-automatic methodology for pre-annotating unlabelled sentences with reduced emotional categories, followed by human refinement, in improving textual emotion detection?"
https://aclanthology.org/2024.conll-babylm.16/,"What is the effect of weighted mutual learning as a bi-level optimization problem on knowledge distillation from diverse students in language model pretraining, and how does it compare to teacher-supervised approaches in terms of performance?"
https://aclanthology.org/2024.conll-babylm.24/,What is the optimal dataset composition for achieving better performance on linguistic benchmarks with small language models in a sample-efficient setting?
https://aclanthology.org/2020.lrec-1.679/,How can the design of future collaborative shared tasks be optimized to facilitate the reproduction of research results and foster knowledge sharing in the computer science and information technology domain?
https://aclanthology.org/J18-3001/,"What is the optimal configuration of ensemble-based models for achieving state-of-the-art results in Native Language Identification (NLI), and how does it compare to traditional single classifier approaches?"
https://aclanthology.org/2022.wmt-1.99/,"What is the effectiveness of task composition using adapter fusion in improving the performance of low-resource multilingual translation, specifically in the WMT22 Large Scale Multilingual African Translation shared task?"
https://aclanthology.org/R17-1100/,"What impact do LSTM and CNN structures have on the deep representations of sentences in a neural reranking system for named entity recognition, and how do these structures affect the final accuracy of the NER model?"
https://aclanthology.org/2020.conll-1.16/,"How can contextual language models, such as BERT, be used to improve similarity and relatedness estimation at both the word and type levels?"
https://aclanthology.org/2020.wmt-1.85/,"What is the effectiveness of resource-heavy systems in translating medical abstracts from English to French using back-translated texts, terminological resources, and pre-processing pipelines with pre-trained representations?"
https://aclanthology.org/2020.lrec-1.222/,"How can the LinCE benchmark facilitate the development of generalizable models for various code-switched languages, and what impact will the inclusion of more low-resource languages have on the benchmark's usefulness for the NLP community?"
https://aclanthology.org/R17-1105/,"How does a rule-based model improve the recognition rate of actions in textual instructions when compared to state-of-the-art parsers, and what is the significant difference in accuracy between the two methods?"
https://aclanthology.org/2020.lrec-1.305/,How effective is the extended Berkeley FrameNet for modeling factual claims in tasks such as matching claims to existing fact-checks and translating claims to structured queries?
https://aclanthology.org/R17-1006/,How can the accuracy of the mapping between the Arabic Tweets Dependency Treebank (ATDT) and the Universal Dependency (UD) scheme be improved for cross-lingual studies?
https://aclanthology.org/2020.lrec-1.411/,How does the implementation of the Ellogon Casual Annotation Tool affect the productivity of sentiment analysis compared to traditional annotation paradigms?
https://aclanthology.org/2023.ranlp-1.93/,What is the effectiveness of Model Fusing compared to BERT and Longformer architectures in addressing the challenge of long document classification in Natural Language Processing?
https://aclanthology.org/K17-1036/,How does the attention mechanism following the top recurrent layer in a recurrent neural network model impact the encoding of phonology and the invariance of utterance embeddings to synonymy?
https://aclanthology.org/2020.wmt-1.64/,Can we achieve improvements of up to 0.7 BLEU in the translation of rare words using monolingual source-language dictionaries within NMT?
